,module,inverter,power_required,nmod,ninv,modules_per_string,max_strings,total_ipmd,total_ipinv,ipsys
834,23,19,40642,70.0,8,5,2,0.1814850823759731,0.0010721992146140752,0.18255728159058718
835,23,19,21733,52.0,5,6,2,0.1348174897650086,0.000670124509133797,0.13548761427414238
836,23,1,8282,15.0,7,2,2,0.03888966050913709,0.0009636139377119952,0.03985327444684909
837,23,19,56728,125.0,11,6,2,0.3240805042428091,0.0014742739200943535,0.32555477816290346
838,23,19,31402,126.0,6,11,2,0.3266731482767516,0.0008041494109605565,0.32747729768771217
839,23,19,112514,375.0,21,9,2,0.9722415127284273,0.0028145229383619475,0.9750560356667892
840,23,19,20364,34.0,4,5,2,0.08814989715404407,0.0005360996073070376,0.08868599676135111
841,23,19,75894,178.0,15,6,2,0.46149063804176016,0.002010373527401391,0.46350101156916157
842,23,19,25583,52.0,5,6,2,0.1348174897650086,0.000670124509133797,0.13548761427414238
843,23,1,4307,17.0,4,3,2,0.04407494857702204,0.0005506365358354258,0.04462558511285746
844,23,19,114910,327.0,22,8,2,0.8477945990991886,0.002948547840188707,0.8507431469393774
845,23,19,79487,261.0,15,9,2,0.6766800928589854,0.002010373527401391,0.6786904663863869
846,23,19,53476,164.0,10,9,2,0.42519362156656554,0.001340249018267594,0.4265338705848331
847,23,16,1907,4.0,1,1,2,0.010370576135769891,4.982064567556796e-05,0.010420396781445459
848,23,19,42097,68.0,8,5,2,0.17629979430808815,0.0010721992146140752,0.17737199352270222
849,23,19,36022,124.0,7,9,2,0.3214878602088666,0.0009381743127873159,0.3224260345216539
850,23,19,88214,234.0,17,7,2,0.6066787039425386,0.00227842333105491,0.6089571272735935
851,23,19,106439,313.0,20,8,2,0.811497582623994,0.002680498036535188,0.8141780806605291
852,23,19,38418,69.0,8,5,2,0.1788924383420306,0.0010721992146140752,0.17996463755664469
853,23,19,45434,88.0,9,5,2,0.22815267498693761,0.0012062241164408347,0.22935889910337845
854,23,19,118246,232.0,22,6,2,0.6014934158746537,0.002948547840188707,0.6044419637148424
855,23,19,84107,203.0,16,7,2,0.526306738890322,0.0021443984292281505,0.5284511373195502
856,23,19,96343,247.0,18,7,2,0.6403830763837908,0.0024124482328816694,0.6427955246166724
857,23,19,43894,154.0,9,9,2,0.39926718122714083,0.0012062241164408347,0.40047340534358167
858,23,19,14118,37.0,3,7,2,0.0959278292558715,0.00040207470548027824,0.09632990396135177
859,23,19,6674,16.0,2,4,2,0.041482304543079565,0.0002680498036535188,0.04175035434673308
860,23,19,18482,66.0,4,9,2,0.17111450624020322,0.0005360996073070376,0.17165060584751027
861,23,19,120214,281.0,23,7,2,0.7285329735378349,0.0030825727420154664,0.7316155462798504
862,23,19,116878,323.0,22,8,2,0.8374240229634187,0.002948547840188707,0.8403725708036074
863,23,19,40386,85.0,8,6,2,0.2203747428851102,0.0010721992146140752,0.22144694209972426
864,23,19,72386,249.0,14,9,2,0.6455683644516758,0.0018763486255746317,0.6474447130772504
865,23,19,45177,131.0,9,8,2,0.33963636844646394,0.0012062241164408347,0.3408425925629048
866,23,19,7958,22.0,2,6,2,0.057038168746734404,0.0002680498036535188,0.05730621855038792
867,23,19,127744,271.0,24,6,2,0.7026065331984102,0.003216597643842226,0.7058231308422523
868,23,19,24984,70.0,5,7,2,0.1814850823759731,0.000670124509133797,0.1821552068851069
869,23,19,123295,320.0,23,7,2,0.8296460908615912,0.0030825727420154664,0.8327286636036068
870,23,19,41926,129.0,8,9,2,0.334451080378579,0.0010721992146140752,0.3355232795931931
871,23,19,62460,137.0,12,6,2,0.3551922326501188,0.001608298821921113,0.3568005314720399
872,23,19,46204,93.0,9,6,2,0.24111589515664997,0.0012062241164408347,0.2423221192730908
873,23,19,125091,467.0,24,10,2,1.2107647638511347,0.003216597643842226,1.213981361494977
874,23,19,114054,298.0,22,7,2,0.7726079221148568,0.002948547840188707,0.7755564699550456
875,23,19,123209,242.0,23,6,2,0.6274198562140785,0.0030825727420154664,0.630502428956094
876,23,19,117305,320.0,22,8,2,0.8296460908615912,0.002948547840188707,0.83259463870178
877,23,19,45263,100.0,9,6,2,0.2592644033942473,0.0012062241164408347,0.2604706275106881
878,23,19,77776,187.0,15,7,2,0.48482443434724243,0.002010373527401391,0.48683480787464384
879,23,19,18910,57.0,4,8,2,0.14778070993472095,0.0005360996073070376,0.148316809542028
880,23,19,101476,307.0,19,9,2,0.7959417184203391,0.0025464731347084285,0.7984881915550476
881,23,19,75123,168.0,14,6,2,0.43556419770233545,0.0018763486255746317,0.4374405463279101
882,23,19,7530,21.0,2,6,2,0.05444552471279193,0.0002680498036535188,0.05471357451644545
883,23,19,13348,31.0,3,6,2,0.08037196505221665,0.00040207470548027824,0.08077403975769692
884,23,19,66482,138.0,13,6,2,0.3577848766840612,0.0017423237237478722,0.3595272004078091
885,23,19,62546,178.0,12,8,2,0.46149063804176016,0.001608298821921113,0.46309893686368125
886,23,19,84450,309.0,16,10,2,0.8011270064882241,0.0021443984292281505,0.8032714049174523
887,23,19,94632,164.0,18,5,2,0.42519362156656554,0.0024124482328816694,0.4276060697994472
888,23,19,16086,58.0,3,10,2,0.15037335396866341,0.00040207470548027824,0.1507754286741437
889,23,19,94888,212.0,18,6,2,0.5496405351958042,0.0024124482328816694,0.5520529834286859
890,23,1,6543,22.0,6,2,2,0.057038168746734404,0.0008259548037531388,0.05786412355048754
891,23,19,48000,92.0,9,6,2,0.2385232511227075,0.0012062241164408347,0.23972947523914834
892,23,19,94717,229.0,18,7,2,0.5937154837728262,0.0024124482328816694,0.5961279320057079
893,23,19,106867,271.0,20,7,2,0.7026065331984102,0.002680498036535188,0.7052870312349453
894,23,19,88984,165.0,17,5,2,0.42778626560050803,0.00227842333105491,0.43006468893156297
895,23,19,108664,233.0,21,6,2,0.6040860599085962,0.0028145229383619475,0.6069005828469581
896,23,19,94118,174.0,18,5,2,0.45112006190599024,0.0024124482328816694,0.4535325101388719
897,23,19,61690,213.0,12,9,2,0.5522331792297467,0.001608298821921113,0.5538414780516678
898,23,19,86075,155.0,16,5,2,0.40185982526108327,0.0021443984292281505,0.4040042236903114
899,23,19,105583,227.0,20,6,2,0.5885301957049414,0.002680498036535188,0.5912106937414765
900,23,19,42353,145.0,8,10,2,0.37593338492165856,0.0010721992146140752,0.37700558413627266
901,23,19,109091,362.0,21,9,2,0.9385371402871752,0.0028145229383619475,0.9413516632255371
902,23,19,102075,195.0,19,6,2,0.5055655866187821,0.0025464731347084285,0.5081120597534906
903,23,19,53305,90.0,10,5,2,0.23333796305482254,0.001340249018267594,0.23467821207309014
904,23,19,112172,200.0,21,5,2,0.5185288067884946,0.0028145229383619475,0.5213433297268565
905,23,19,65712,125.0,13,5,2,0.3240805042428091,0.0017423237237478722,0.325822827966557
906,23,19,61605,128.0,12,6,2,0.3318584363446365,0.001608298821921113,0.3334667351665576
907,23,19,14803,43.0,3,8,2,0.11148369345952633,0.00040207470548027824,0.1118857681650066
908,23,19,63316,125.0,12,6,2,0.3240805042428091,0.001608298821921113,0.3256888030647302
909,23,19,48428,103.0,9,6,2,0.2670423354960747,0.0012062241164408347,0.26824855961251554
910,23,19,86931,304.0,17,9,2,0.7881637863185117,0.00227842333105491,0.7904422096495666
911,23,19,78033,145.0,15,5,2,0.37593338492165856,0.002010373527401391,0.37794375844906
912,23,19,103530,398.0,20,10,2,1.0318723255091042,0.002680498036535188,1.0345528235456394
913,23,19,66567,117.0,13,5,2,0.3033393519712693,0.0017423237237478722,0.3050816756950172
914,5,16,2985,5.0,1,3,1,0.010084581401127536,4.982064567556796e-05,0.010134402046803104
915,23,19,119017,213.0,23,5,2,0.5522331792297467,0.0030825727420154664,0.5553157519717622
916,23,19,33113,129.0,7,10,2,0.334451080378579,0.0009381743127873159,0.3353892546913663
917,23,19,32000,98.0,6,9,2,0.25407911532636235,0.0008041494109605565,0.2548832647373229
918,23,19,63744,132.0,12,6,2,0.34222901248040644,0.001608298821921113,0.34383731130232753
919,23,19,120386,393.0,23,9,2,1.0189091053393917,0.0030825727420154664,1.0219916780814071
920,23,19,85904,236.0,16,8,2,0.6118639920104236,0.0021443984292281505,0.6140083904396518
921,23,1,7288,14.0,7,1,2,0.03629701647519462,0.0009636139377119952,0.037260630412906615
922,23,19,90268,245.0,17,8,2,0.6351977883159058,0.00227842333105491,0.6374762116469607
923,23,19,62118,135.0,12,6,2,0.3500069445822338,0.001608298821921113,0.3516152434041549
924,23,19,39872,65.0,8,5,2,0.16852186220626073,0.0010721992146140752,0.1695940614208748
925,23,19,91808,189.0,18,6,2,0.49000972241512736,0.0024124482328816694,0.492422170648009
926,23,19,105327,173.0,20,5,2,0.4485274178720478,0.002680498036535188,0.451207915908583
927,23,19,78204,182.0,15,7,2,0.4718612141775301,0.002010373527401391,0.4738715877049315
928,23,19,107722,400.0,20,10,2,1.0370576135769891,0.002680498036535188,1.0397381116135243
929,23,19,111829,354.0,21,9,2,0.9177959880156353,0.0028145229383619475,0.9206105109539973
930,23,19,46289,182.0,9,11,2,0.4718612141775301,0.0012062241164408347,0.4730674382939709
931,23,19,24813,77.0,5,8,2,0.19963359061357042,0.000670124509133797,0.2003037151227042
932,23,19,16172,45.0,3,8,2,0.11666898152741127,0.00040207470548027824,0.11707105623289155
933,23,19,58867,125.0,11,6,2,0.3240805042428091,0.0014742739200943535,0.32555477816290346
934,23,19,96942,246.0,18,7,2,0.6377904323498483,0.0024124482328816694,0.64020288058273
935,23,19,32257,65.0,6,6,2,0.16852186220626073,0.0008041494109605565,0.16932601161722127
936,23,19,58439,196.0,11,9,2,0.5081582306527247,0.0014742739200943535,0.5096325045728191
937,23,19,48599,90.0,9,5,2,0.23333796305482254,0.0012062241164408347,0.23454418717126338
938,23,19,27123,48.0,6,4,2,0.1244469136292387,0.0008041494109605565,0.12525106304019926
939,23,19,74867,169.0,14,7,2,0.4381568417362779,0.0018763486255746317,0.4400331903618525
940,23,19,51252,101.0,10,6,2,0.26185704742818977,0.001340249018267594,0.26319729644645734
941,23,19,107979,211.0,20,6,2,0.5470478911618618,0.002680498036535188,0.549728389198397
942,23,19,109434,325.0,21,8,2,0.8426093110313037,0.0028145229383619475,0.8454238339696656
943,23,19,103872,342.0,20,9,2,0.8866842596083258,0.002680498036535188,0.8893647576448609
944,23,19,51851,162.0,10,9,2,0.4200083334986806,0.001340249018267594,0.4213485825169482
945,23,19,75466,190.0,14,7,2,0.49260236644906985,0.0018763486255746317,0.49447871507464447
946,23,19,102332,217.0,19,6,2,0.5626037553655167,0.0025464731347084285,0.5651502285002251
947,23,19,113883,239.0,22,6,2,0.619641924112251,0.002948547840188707,0.6225904719524398
948,9,16,3151,4.0,1,1,2,0.00969102383872222,4.982064567556796e-05,0.009740844484397788
949,9,16,2156,4.0,1,1,2,0.00969102383872222,4.982064567556796e-05,0.009740844484397788
950,23,19,41583,68.0,8,5,2,0.17629979430808815,0.0010721992146140752,0.17737199352270222
951,23,19,17541,36.0,4,5,2,0.09333518522192902,0.0005360996073070376,0.09387128482923605
952,23,19,23787,62.0,5,7,2,0.1607439301044333,0.000670124509133797,0.1614140546135671
953,23,19,33198,83.0,7,6,2,0.21518945481722523,0.0009381743127873159,0.21612762913001254
954,23,19,81883,179.0,16,6,2,0.46408328207570265,0.0021443984292281505,0.4662276805049308
955,23,19,16257,58.0,4,8,2,0.15037335396866341,0.0005360996073070376,0.15090945357597046
956,23,19,104899,226.0,20,6,2,0.5859375516709988,0.002680498036535188,0.588618049707534
957,23,19,113369,273.0,21,7,2,0.707791821266295,0.0028145229383619475,0.710606344204657
958,23,19,95658,369.0,18,11,2,0.9566856485247724,0.0024124482328816694,0.9590980967576541
959,23,19,39017,76.0,8,5,2,0.19704094657962792,0.0010721992146140752,0.198113145794242
960,23,19,30289,56.0,6,5,2,0.14518806590077848,0.0008041494109605565,0.14599221531173903
961,23,19,97968,255.0,19,7,2,0.6611242286553306,0.0025464731347084285,0.6636707017900391
962,23,19,41241,71.0,8,5,2,0.18407772640991557,0.0010721992146140752,0.18514992562452964
963,23,19,105241,224.0,20,6,2,0.5807522636031139,0.002680498036535188,0.5834327616396491
964,23,19,31658,121.0,6,11,2,0.31370992810703924,0.0008041494109605565,0.3145140775179998
965,23,19,86845,231.0,17,7,2,0.5989007718407112,0.00227842333105491,0.6011791951717661
966,23,19,113113,244.0,21,6,2,0.6326051442819633,0.0028145229383619475,0.6354196672203253
967,23,19,28236,90.0,6,8,2,0.23333796305482254,0.0008041494109605565,0.2341421124657831
968,23,19,22075,55.0,5,6,2,0.142595421866836,0.000670124509133797,0.14326554637596978
969,23,19,16514,49.0,4,7,2,0.12703955766318117,0.0005360996073070376,0.12757565727048822
970,23,19,11637,37.0,3,7,2,0.0959278292558715,0.00040207470548027824,0.09632990396135177
971,23,19,103615,201.0,20,6,2,0.521121450822437,0.002680498036535188,0.5238019488589721
972,23,19,64599,142.0,12,6,2,0.36815545281983114,0.001608298821921113,0.36976375164175224
973,23,19,86931,345.0,17,11,2,0.8944621917101532,0.00227842333105491,0.8967406150412081
974,23,19,86246,245.0,16,8,2,0.6351977883159058,0.0021443984292281505,0.637342186745134
975,23,19,39701,144.0,8,9,2,0.37334074088771607,0.0010721992146140752,0.37441294010233017
976,23,19,25669,95.0,5,10,2,0.24630118322453493,0.000670124509133797,0.2469713077336687
977,23,19,54931,150.0,11,7,2,0.3888966050913709,0.0014742739200943535,0.3903708790114653
978,23,19,14204,26.0,3,5,2,0.0674087448825043,0.00040207470548027824,0.06781081958798457
979,23,1,29566,48.0,25,1,2,0.1244469136292387,0.003441478348971411,0.12788839197821011
980,23,19,119530,480.0,23,11,2,1.244469136292387,0.0030825727420154664,1.2475517090344024
981,23,19,26952,44.0,5,5,2,0.11407633749346881,0.000670124509133797,0.1147464620026026
982,23,19,125263,398.0,24,9,2,1.0318723255091042,0.003216597643842226,1.0350889231529465
983,23,19,56557,100.0,11,5,2,0.2592644033942473,0.0014742739200943535,0.26073867731434164
984,23,19,127059,483.0,24,11,2,1.2522470683942144,0.003216597643842226,1.2554636660380567
985,23,19,123637,396.0,23,9,2,1.0266870374412191,0.0030825727420154664,1.0297696101832345
986,23,19,46974,100.0,9,6,2,0.2592644033942473,0.0012062241164408347,0.2604706275106881
987,23,19,7359,15.0,2,4,2,0.03888966050913709,0.0002680498036535188,0.03915771031279061
988,23,19,118246,345.0,22,8,2,0.8944621917101532,0.002948547840188707,0.8974107395503419
989,23,19,101220,178.0,19,5,2,0.46149063804176016,0.0025464731347084285,0.46403711117646856
990,23,19,72043,173.0,14,7,2,0.4485274178720478,0.0018763486255746317,0.4504037664976224
991,23,19,44920,74.0,9,5,2,0.191855658511743,0.0012062241164408347,0.19306188262818383
992,23,19,4878,15.0,1,8,2,0.03888966050913709,0.0001340249018267594,0.039023685410963856
993,23,19,107466,394.0,20,10,2,1.0215017493733343,0.002680498036535188,1.0241822474098694
994,23,19,92150,179.0,18,5,2,0.46408328207570265,0.0024124482328816694,0.4664957303085843
995,23,19,11038,26.0,3,5,2,0.0674087448825043,0.00040207470548027824,0.06781081958798457
996,23,19,91380,307.0,17,10,2,0.7959417184203391,0.00227842333105491,0.798220141751394
997,23,19,101990,190.0,19,5,2,0.49260236644906985,0.0025464731347084285,0.49514883958377826
998,23,19,94546,186.0,18,6,2,0.48223179031329994,0.0024124482328816694,0.4846442385461816
999,23,19,74952,179.0,14,7,2,0.46408328207570265,0.0018763486255746317,0.46595963070127727
1000,23,19,62033,145.0,12,7,2,0.37593338492165856,0.001608298821921113,0.37754168374357966
1001,23,19,58525,180.0,11,9,2,0.4666759261096451,0.0014742739200943535,0.46815020002973945
1002,23,19,37648,78.0,7,6,2,0.20222623464751288,0.0009381743127873159,0.2031644089603002
1003,23,19,31744,84.0,6,7,2,0.21778209885116773,0.0008041494109605565,0.21858624826212827
1004,23,19,120129,237.0,23,6,2,0.6144566360443661,0.0030825727420154664,0.6175392087863816
1005,23,19,40214,82.0,8,6,2,0.21259681078328277,0.0010721992146140752,0.21366900999789684
1006,23,19,76749,128.0,15,5,2,0.3318584363446365,0.002010373527401391,0.33386880987203793
1007,23,19,15573,27.0,3,5,2,0.07000138891644676,0.00040207470548027824,0.07040346362192704
1008,23,19,36450,62.0,7,5,2,0.1607439301044333,0.0009381743127873159,0.1616821044172206
1009,23,19,111059,280.0,21,7,2,0.7259403295038924,0.0028145229383619475,0.7287548524422544
1010,23,19,38589,97.0,8,7,2,0.25148647129241986,0.0010721992146140752,0.25255867050703396
1011,23,19,110033,226.0,21,6,2,0.5859375516709988,0.0028145229383619475,0.5887520746093607
1012,23,19,72300,117.0,14,5,2,0.3033393519712693,0.0018763486255746317,0.30521570059684394
1013,23,19,114995,289.0,22,7,2,0.7492741258093747,0.002948547840188707,0.7522226736495634
1014,23,19,34140,111.0,7,8,2,0.2877834877676145,0.0009381743127873159,0.2887216620804018
1015,25,9,4638,8.0,1,4,2,0.012555856048666911,0.00019029350870783095,0.012746149557374742
1016,23,19,93263,190.0,18,6,2,0.49260236644906985,0.0024124482328816694,0.4950148146819515
1017,23,19,48343,156.0,9,9,2,0.40445246929502576,0.0012062241164408347,0.4056586934114666
1018,23,19,122011,249.0,23,6,2,0.6455683644516758,0.0030825727420154664,0.6486509371936913
1019,23,19,114225,187.0,22,5,2,0.48482443434724243,0.002948547840188707,0.48777298218743115
1020,23,19,15573,58.0,3,10,2,0.15037335396866341,0.00040207470548027824,0.1507754286741437
1021,23,19,60492,112.0,12,5,2,0.29037613180155697,0.001608298821921113,0.29198443062347806
1022,23,19,102589,257.0,19,7,2,0.6663095167232155,0.0025464731347084285,0.6688559898579239
1023,23,19,22418,37.0,5,4,2,0.0959278292558715,0.000670124509133797,0.0965979537650053
1024,23,19,24642,56.0,5,6,2,0.14518806590077848,0.000670124509133797,0.14585819040991227
1025,23,19,23958,93.0,5,10,2,0.24111589515664997,0.000670124509133797,0.24178601966578375
1026,23,19,45434,146.0,9,9,2,0.37852602895560106,0.0012062241164408347,0.3797322530720419
1027,23,19,84279,144.0,16,5,2,0.37334074088771607,0.0021443984292281505,0.3754851393169442
1028,23,19,75209,216.0,14,8,2,0.5600111113315741,0.0018763486255746317,0.5618874599571487
1029,23,19,53391,129.0,10,7,2,0.334451080378579,0.001340249018267594,0.3357913293968466
1030,23,19,117819,334.0,22,8,2,0.8659431073367859,0.002948547840188707,0.8688916551769746
1031,23,19,104214,267.0,20,7,2,0.6922359570626403,0.002680498036535188,0.6949164550991754
1032,23,19,92920,233.0,18,7,2,0.6040860599085962,0.0024124482328816694,0.6064985081414779
1033,23,19,109434,237.0,21,6,2,0.6144566360443661,0.0028145229383619475,0.617271158982728
1034,23,19,46204,108.0,9,6,2,0.28000555566578705,0.0012062241164408347,0.2812117797822279
1035,23,19,78118,148.0,15,5,2,0.383711317023486,0.002010373527401391,0.3857216905508874
1036,23,19,20535,82.0,4,11,2,0.21259681078328277,0.0005360996073070376,0.21313291039058982
1037,23,19,86075,348.0,16,11,2,0.9022401238119805,0.0021443984292281505,0.9043845222412087
1038,23,19,71188,151.0,14,6,2,0.3914892491253134,0.0018763486255746317,0.39336559775088803
1039,23,19,81712,315.0,16,10,2,0.816682870691879,0.0021443984292281505,0.8188272691211071
1040,23,19,101819,282.0,19,8,2,0.7311256175717773,0.0025464731347084285,0.7336720907064858
1041,23,19,44492,88.0,9,5,2,0.22815267498693761,0.0012062241164408347,0.22935889910337845
1042,23,19,18995,44.0,4,6,2,0.11407633749346881,0.0005360996073070376,0.11461243710077584
1043,23,19,90182,160.0,17,5,2,0.4148230454307956,0.00227842333105491,0.41710146876185056
1044,23,1,5715,12.0,5,2,2,0.031111728407309674,0.0006882956697942822,0.03180002407710396
1045,23,19,92150,227.0,18,7,2,0.5885301957049414,0.0024124482328816694,0.590942643937823
1046,23,19,116450,243.0,22,6,2,0.6300125002480209,0.002948547840188707,0.6329610480882096
1047,23,19,36621,63.0,7,5,2,0.1633365741383758,0.0009381743127873159,0.1642747484511631
1048,23,19,37391,113.0,7,9,2,0.2929687758354994,0.0009381743127873159,0.2939069501482867
1049,23,19,42696,90.0,8,6,2,0.23333796305482254,0.0010721992146140752,0.23441016226943662
1050,23,19,15316,27.0,3,5,2,0.07000138891644676,0.00040207470548027824,0.07040346362192704
1051,23,19,64942,188.0,13,8,2,0.48741707838118487,0.0017423237237478722,0.48915940210493275
1052,23,19,64000,210.0,12,9,2,0.5444552471279193,0.001608298821921113,0.5460635459498404
1053,23,19,51081,144.0,10,8,2,0.37334074088771607,0.001340249018267594,0.37468098990598364
1054,23,19,46803,105.0,9,6,2,0.27222762356395963,0.0012062241164408347,0.27343384768040047
1055,23,19,59380,184.0,11,9,2,0.477046502245415,0.0014742739200943535,0.47852077616550937
1056,23,19,66995,257.0,13,10,2,0.6663095167232155,0.0017423237237478722,0.6680518404469633
1057,23,19,93434,203.0,18,6,2,0.526306738890322,0.0024124482328816694,0.5287191871232036
1058,23,19,22589,44.0,5,5,2,0.11407633749346881,0.000670124509133797,0.1147464620026026
1059,23,19,79658,155.0,15,6,2,0.40185982526108327,0.002010373527401391,0.4038701987884847
1060,23,19,116450,240.0,22,6,2,0.6222345681461935,0.002948547840188707,0.6251831159863822
1061,23,19,16685,38.0,4,5,2,0.09852047328981396,0.0005360996073070376,0.099056572897121
1062,23,19,28835,107.0,6,9,2,0.2774129116318446,0.0008041494109605565,0.2782170610428052
1063,23,19,109776,301.0,21,8,2,0.7803858542166843,0.0028145229383619475,0.7832003771550462
1064,23,19,98910,198.0,19,6,2,0.5133435187206096,0.0025464731347084285,0.515889991855318
1065,23,19,77947,291.0,15,10,2,0.7544594138772596,0.002010373527401391,0.756469787404661
1066,23,19,38503,88.0,8,6,2,0.22815267498693761,0.0010721992146140752,0.2292248742015517
1067,23,19,14546,50.0,3,9,2,0.12963220169712364,0.00040207470548027824,0.13003427640260393
1068,23,19,5819,19.0,2,5,2,0.04926023664490698,0.0002680498036535188,0.0495282864485605
1069,23,19,62460,179.0,12,8,2,0.46408328207570265,0.001608298821921113,0.46569158089762375
1070,23,19,50311,178.0,10,9,2,0.46149063804176016,0.001340249018267594,0.46283088706002773
1071,23,19,73412,142.0,14,6,2,0.36815545281983114,0.0018763486255746317,0.37003180144540576
1072,23,19,102246,386.0,19,11,2,1.0007605971017945,0.0025464731347084285,1.003307070236503
1073,23,19,46118,99.0,9,6,2,0.2566717593603048,0.0012062241164408347,0.2578779834767456
1074,23,19,114225,262.0,22,6,2,0.6792727368929279,0.002948547840188707,0.6822212847331166
1075,23,19,10439,33.0,2,9,2,0.08555725312010161,0.0002680498036535188,0.08582530292375513
1076,23,19,117819,287.0,22,7,2,0.7440888377414897,0.002948547840188707,0.7470373855816784
1077,23,19,73583,125.0,14,5,2,0.3240805042428091,0.0018763486255746317,0.3259568528683837
1078,23,19,51252,88.0,10,5,2,0.22815267498693761,0.001340249018267594,0.2294929240052052
1079,23,19,108835,253.0,21,7,2,0.6559389405874456,0.0028145229383619475,0.6587534635258075
1080,23,19,74011,171.0,14,7,2,0.4433421298041629,0.0018763486255746317,0.4452184784297375
1081,23,19,78717,193.0,15,7,2,0.5003802985508973,0.002010373527401391,0.5023906720782987
1082,23,19,93091,167.0,18,5,2,0.43297155366839296,0.0024124482328816694,0.43538400190127463
1083,23,19,84963,173.0,16,6,2,0.4485274178720478,0.0021443984292281505,0.45067181630127595
1084,23,19,105498,297.0,20,8,2,0.7700152780809144,0.002680498036535188,0.7726957761174496
1085,23,19,9070,31.0,2,8,2,0.08037196505221665,0.0002680498036535188,0.08064001485587018
1086,23,19,63316,115.0,12,5,2,0.2981540639033844,0.001608298821921113,0.2997623627253055
1087,23,19,53990,178.0,10,9,2,0.46149063804176016,0.001340249018267594,0.46283088706002773
1088,23,19,47487,107.0,9,6,2,0.2774129116318446,0.0012062241164408347,0.27861913574828545
1089,23,19,91637,356.0,17,11,2,0.9229812760835203,0.00227842333105491,0.9252596994145752
1090,23,19,120642,238.0,23,6,2,0.6170492800783085,0.0030825727420154664,0.620131852820324
1091,23,19,15145,32.0,3,6,2,0.08296460908615913,0.00040207470548027824,0.0833666837916394
1092,23,19,57840,95.0,11,5,2,0.24630118322453493,0.0014742739200943535,0.24777545714462929
1093,23,19,119188,309.0,23,7,2,0.8011270064882241,0.0030825727420154664,0.8042095792302396
1094,23,19,96343,265.0,18,8,2,0.6870506689947553,0.0024124482328816694,0.689463117227637
1095,23,19,79059,216.0,15,8,2,0.5600111113315741,0.002010373527401391,0.5620214848589755
1096,23,19,63915,111.0,12,5,2,0.2877834877676145,0.001608298821921113,0.28939178658953557
1097,23,12,3327,9.0,1,3,2,0.023333796305482254,9.415770285335501e-05,0.02342795400833561
1098,23,19,87188,176.0,17,6,2,0.45630534997387523,0.00227842333105491,0.45858377330493016
1099,23,19,45177,134.0,9,8,2,0.34741430054829137,0.0012062241164408347,0.3486205246647322
1100,23,19,41926,129.0,8,9,2,0.334451080378579,0.0010721992146140752,0.3355232795931931
1101,23,19,100279,237.0,19,7,2,0.6144566360443661,0.0025464731347084285,0.6170031091790745
1102,23,19,104300,387.0,20,10,2,1.0033532411357369,0.002680498036535188,1.006033739172272
1103,23,19,52193,151.0,10,8,2,0.3914892491253134,0.001340249018267594,0.392829498143581
1104,23,19,112942,371.0,21,9,2,0.9618709365926574,0.0028145229383619475,0.9646854595310194
1105,23,19,118418,258.0,22,6,2,0.668902160757158,0.002948547840188707,0.6718507085973467
1106,23,19,78289,248.0,15,9,2,0.6429757204177332,0.002010373527401391,0.6449860939451346
1107,23,19,66567,154.0,13,6,2,0.39926718122714083,0.0017423237237478722,0.4010095049508887
1108,23,19,49797,112.0,10,6,2,0.29037613180155697,0.001340249018267594,0.29171638081982454
1109,23,19,84878,185.0,16,6,2,0.4796391462793575,0.0021443984292281505,0.48178354470858564
1110,23,19,56728,103.0,11,5,2,0.2670423354960747,0.0014742739200943535,0.26851660941616906
1111,23,19,107551,325.0,20,9,2,0.8426093110313037,0.002680498036535188,0.8452898090678388
1112,23,19,14204,32.0,3,6,2,0.08296460908615913,0.00040207470548027824,0.0833666837916394
1113,23,19,96856,291.0,18,9,2,0.7544594138772596,0.0024124482328816694,0.7568718621101412
1114,23,19,9070,31.0,2,8,2,0.08037196505221665,0.0002680498036535188,0.08064001485587018
1115,23,19,81113,231.0,16,8,2,0.5989007718407112,0.0021443984292281505,0.6010451702699394
1116,28,9,2154,10.0,1,5,2,0.01554390832947947,0.00019029350870783095,0.0157342018381873
1117,23,19,55872,134.0,11,7,2,0.34741430054829137,0.0014742739200943535,0.3488885744683857
1118,23,19,61177,106.0,12,5,2,0.2748202675979021,0.001608298821921113,0.2764285664198232
1119,23,19,116621,301.0,22,7,2,0.7803858542166843,0.002948547840188707,0.783334402056873
1120,23,19,88728,152.0,17,5,2,0.39408189315925585,0.00227842333105491,0.3963603164903108
1121,23,19,62546,243.0,12,11,2,0.6300125002480209,0.001608298821921113,0.6316207990699421
1122,23,19,82482,303.0,16,10,2,0.7855711422845693,0.0021443984292281505,0.7877155407137975
1123,23,19,63145,212.0,12,9,2,0.5496405351958042,0.001608298821921113,0.5512488340177254
1124,23,19,117562,238.0,22,6,2,0.6170492800783085,0.002948547840188707,0.6199978279184972
1125,23,19,90182,201.0,17,6,2,0.521121450822437,0.00227842333105491,0.5233998741534919
1126,23,19,13434,35.0,3,6,2,0.09074254118798655,0.00040207470548027824,0.09114461589346683
1127,23,19,10353,33.0,2,9,2,0.08555725312010161,0.0002680498036535188,0.08582530292375513
1128,23,19,27209,57.0,6,5,2,0.14778070993472095,0.0008041494109605565,0.1485848593456815
1129,23,19,58182,126.0,11,6,2,0.3266731482767516,0.0014742739200943535,0.32814742219684595
1130,23,19,90097,222.0,17,7,2,0.575566975535229,0.00227842333105491,0.5778453988662838
